row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,BLANK_20250905144046.mzML Peak area,BLANK_20250905131026.mzML Peak area,BLANK_20250905141457.mzML Peak area,BLANK.mzML Peak area,AB_2.mzML Peak area,AB_7.mzML Peak area,AB_1.mzML Peak area,AB_5.mzML Peak area,AB_4.mzML Peak area,AB_3.mzML Peak area,AB_8.mzML Peak area,AB_9.mzML Peak area,AB_6.mzML Peak area
13198,622.5879968,6.8875275,,,,,,,,,,,0,0,0,0,0,12.116842,28.324032,7.8836603,10.918705,9.976241,47894.203,0,302386.4
14693,623.0615056,7.5730076,,,,,,,,,,,63.331474,0,84.166214,0,0,259.42145,28.02806,13.146888,11.783728,0,80414.875,76.31261,966105.8
16579,623.3430787,8.693436,,,,28,,,,,,,0,0,0,0,4226.289,348.73727,27784.941,633.8405,362.3186,8017.28,3100.8025,12161.089,9359.09
11893,623.8911514,5.9697666,,,,,,,,,,,0,0,0,0,0,6.6786995,0,0,0,0,9436.9,0,24091.584
6126,624.3389292,2.7369244,,,,15,,,,,,,0,0,0,0,2415.3975,8023.191,6287.8145,4175.0034,3983.4512,38255.266,13430.861,116859.23,8277.291
10663,624.3394503,5.0057144,,,,14,,,,,,,0,0,0,0,1063.4081,8907.053,13007.675,679.99677,0,13070.725,6736.0254,502476.97,7940.284
14791,624.5567632,7.6241693,,,,,,,,,,,0,0,14.141047,0,0,15.341727,0,0,0,0,1354.748,0,145836.48
13347,624.5820197,6.959745,,,,,,,,,,,0,0,0,0,7.945902,8.982439,0,9.994116,7.6596136,0,22911.365,0,160613.9
16012,624.680963,8.18274,,,,,,,,,,,16.54734,0,21.008247,0,0,78.69691,0,0,0,0,101.102356,13.205492,28120.414
14792,624.7239585,7.6027126,,,,,,,,,,,0,0,8.559085,0,0,26.199863,0,0,0,0,1361.1542,0,151206.33
13292,624.7829377,6.945089,,,,,,,,,,,0,0,0,0,0,20.710808,0,0,0,0,19857.594,0,152532.58
14824,624.890344,7.6125507,,,,,,,,,,,0,0,10.949876,0,0,9.261554,0,0,0,0,5329.8594,0,94527.75
14859,625.0567731,7.648755,,,,,,,,,,,0,0,8.223227,0,0,25.7142,0,0,0,0,6252.2964,0,174767.11
14921,625.2251126,7.652697,,,,,,,,,,,0,0,10.921862,0,0,9.416504,0,0,0,0,6449.992,0,170003.64
14928,625.3909982,7.6835,,,,,,,,,,,0,0,0,0,0,12.083803,0,0,0,0,1658.5083,0,160712.77
13200,625.9924506,6.8994284,,,,,,,,,,,0,0,6.2148952,0,0,31.725084,118.25775,11.213129,42.84915,17.384552,74262.57,0,476209.53
13180,626.1937897,6.8814306,,,,,,,,,,,0,0,6.83354,0,0,13.730643,89.2457,17.625242,14.699171,19.316816,64621.656,0,411850.28
5025,626.2080839,2.2374327,,,,15,,,,,,,0,0,0,0,8019.8477,8660.41,5181.789,287134.53,105008.336,376538.44,255397.66,53931.258,24905.393
2478,626.2842306,1.5336051,,,,15,,,,,,,0,0,0,0,12888.67,18929.244,93642.37,67588.77,91713.555,64499.633,28468.826,109599.414,39900.633
8504,626.2963096,3.8081522,,,,85,304,[M+Na]+,,2,8504;8557,603.30766,0,0,0,0,0,544.3665,3968.632,0,0,366.4253,1393.2753,19281.23,5959.6724
12311,626.3533172,6.3310933,,,,88,386,[M+H]+,,2,12311;12305,625.34618,0,0,0,0,9380.663,50813.273,19632.191,3130.7395,13432.604,286486.16,37674.543,1610425.6,13689.384
3682,627.2470699,1.8650984,,,,15,148,[M+Na]+,,2,3682;3710,604.2577,0,0,0,0,0,0,176643.42,239927.58,134415,0,33180.3,0,99043.92
4659,627.319915,2.1225102,,,,15,185,[M+Na]+,,3,4659;4658;4663,604.33096,0,0,0,0,0,0,41401.14,46485.367,24345.455,0,9421.51,0,17426.09
14821,627.3940456,7.6289954,,,,,,,,,,,0,0,17.514008,0,0,64.1602,0,0,0,0,15717.194,21.763374,237818.52
15160,627.7237721,7.7674766,,,,,,,,,,,0,0,0,0,0,14.0954,0,0,0,0,138.46207,0,66820.99
13336,627.7871537,6.9554977,,,,,,,,,,,0,0,0,0,0,0,10.340467,0,0,0,23083.635,0,138813.12
13297,627.9881075,6.9449935,,,,,,,,,,,0,0,0,0,0,8.181519,13.428568,0,15.213572,0,32595.137,0,211857.33
11891,628.1479675,5.9614997,,,,,,,,,,,0,0,0,0,8.16325,0,137.52989,14.586496,82.16102,15.475414,30620.793,39.27881,75822.61
1882,628.1816051,1.1721029,,,,,,,,,,,0,0,0,0,322.44604,0,0,48392.043,398.6506,0,1284.5039,638338.44,7792.2456
13298,628.1884221,6.9405074,,,,,,,,,,,0,0,0,0,0,7.608226,9.403199,7.7790403,0,0,27840.455,0,185868.27
13314,628.3893538,6.9444904,,,,,,,,,,,0,0,0,0,0,0,12.322737,0,11.829172,0,18004.676,0,106952.74
17322,628.5005839,9.388689,,,,67,430,[M+H]+,,2,17310;17322,627.49377,11849.75,11447.153,12255.244,23850.885,13386.402,16102.831,11420.015,14709.185,14420.771,13770.452,12695.912,17869.55,16709.281
16467,629.3309405,8.633365,,,,,,,,,,,0,0,0,0,0,0,25.55082,10.118198,86.0436,11.716432,31.210175,51199.105,0
12845,629.3900794,6.6715665,,,,60,390,[M+H]+,,3,12845;12847;12838,628.38257,0,0,0,0,356.04657,194.30307,3136.7183,879.3333,8726.383,16684.307,437.65802,16417.943,1169.882
8762,629.3919375,3.9327538,,,,,,,,,,,0,0,0,0,45.501347,0,79729.89,0,0,109.71396,40.67161,0,9753.262
14877,629.3923522,7.6519175,,,,,,,,,,,0,0,19.48011,0,0,8.976761,0,0,0,0,926.07294,0,55093.566
13205,629.3979442,6.8900094,,,,,,,,,,,0,0,18.144032,0,10.911377,324.15698,718.3642,158.0025,262.5588,92.01441,249965.14,136.91847,1506738.1
13182,629.5989966,6.893509,,,,,,,,,,,0,0,15.356794,0,20.466038,40.76394,283.55746,51.651398,134.73509,61.186554,209181.64,121.23502,1320825.9
14812,630.23207,7.621226,,,,,,,,,,,32.763496,0,172.66351,0,0,196.66548,0,0,10.436688,0,66241.04,35.666702,845000.6
14830,630.3990147,7.633731,,,,,,,,,,,31.179781,0,122.352646,0,0,221.42888,24.365564,9.323626,0,0,65863.1,50.95344,843315.8
11179,630.4011297,5.3964767,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10729.578,0,22913.443
10069,631.1895277,4.6708727,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,110596.52,0
12064,631.3104236,6.1479053,,,,,,,,,,,0,0,0,0,0,0,0,0,872.46936,1359.0361,0,52103.758,0
9685,631.3691954,4.4432154,,,,46,329,[M+H]+,,2,9685;9696,630.36179,0,0,0,0,23.329006,140.0828,569.18604,4743.101,609.81616,1594.732,514.974,9895.481,251.88023
13318,631.3926832,6.951637,,,,,,,,,,,0,0,6.2367697,0,0,8.611343,16.541317,8.962982,11.858107,12.338904,46764.062,0,316194.22
14878,631.8947397,7.660944,,,,,,,,,,,0,0,10.366018,0,0,15.40564,0,0,0,0,572.89703,0,121247.984
14912,632.0612266,7.6749334,,,,,,,,,,,7.796569,0,0,0,0,21.110022,0,0,0,0,6529.8354,0,113732.64
4216,632.1518195,2.004745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,305705.25,0
15044,632.3957248,7.694211,,,,,,,,,,,0,0,7.7097178,0,0,26.008026,0,0,0,0,4081.43,21.02042,116499.7
11645,632.4015972,5.7582645,,,,78,380,[M+NH4]+,,3,11650;11638;11645,614.36643,0,0,0,0,54.292526,297.43915,6878.884,2144.3713,3426.417,9463.86,591.6557,28856.82,289.89157
15000,632.5627562,7.7208176,,,,,,,,,,,0,0,6.7418747,0,0,9.942183,0,0,0,0,1401.6571,0,153013.62
14971,632.7284873,7.707035,,,,,,,,,,,0,0,0,0,0,8.416832,0,0,0,0,3681.9216,0,154634.34
13408,633.3877855,7.00457,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,24062.936,0,168553.7
13409,633.5884578,7.0121503,,,,,,,,,,,0,0,0,0,0,0,33.191853,0,0,0,19931.367,0,143694.78
16973,634.4534307,9.152589,,,,87,,,,,,,3003.0044,1077.4305,3148.6633,5615.054,19552.578,5327.2974,9242.216,3810.5527,43475.81,6027.005,8692.0625,8405.34,8058.629
13290,634.7991805,6.9480047,,,,,,,,,,,0,0,0,0,0,33.689407,102.12768,20.135061,18.399147,65.315216,72447.086,0,458395.8
11950,634.898629,6.0319467,,,,,,,,,,,0,0,0,0,0,0,13.50116,0,9.883738,0,10985.523,0,29827.469
14918,634.8986575,7.6767683,,,,,,,,,,,7.8148384,0,55.98741,0,0,21.768665,0,0,0,0,11556.906,0,190796.95
13693,634.9917873,7.0996733,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6598.693,0,132718.05
13350,634.9987807,6.948276,,,,,,,,,,,0,0,0,0,9.821589,14.132535,66.99327,11.858824,13.896458,25.163223,62725.074,0,429743.06
1546,635.0551617,0.9055385,,,,38,89,[M+K]+,,2,1546;1550,596.09236,0,0,0,0,0,0,0,12947.283,3721.7363,0,0,2430.8115,13540.252
8828,635.378394,3.9459903,,,,69,,,,,,,0,0,0,0,27399.066,2643.0085,1377878.9,394.68408,0,12496.362,22319.309,0,342048.9
4718,635.3856047,2.1432104,,,,15,186,[M+H]+,,3,4764;4718;4775,634.37802,7.0118628,7.960862,7.3998566,87.98125,0,0,123730.945,82507.83,22475.068,1318.1476,30967.781,3514.5996,18543.318
4789,636.3435326,2.157811,,,,15,188,[M+NH4]+,,2,4821;4789,618.31012,0,0,0,0,0,0,94953.555,242179.22,275042.25,0,28794.82,1219.4542,208754.3
13397,636.5923732,7.017613,,,,,,,,,,,0,0,0,0,0,9.267666,0,0,0,0,21442.256,0,126960.28
13410,636.793606,7.0246744,,,,,,,,,,,0,0,0,0,0,9.346542,12.9755335,0,0,23.61655,35511.49,0,223387.34
13442,636.9940305,6.9977846,,,,,,,,,,,0,0,0,0,0,9.478185,0,0,12.239582,0,28047.031,0,172352.03
7828,637.1459201,3.4025295,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,160776.08,0
17150,637.3056355,9.261856,,,,87,419,[M+H]+,,3,17150;17135;17157,636.29831,0,0,0,0,458590.66,381069.94,354034.56,522654.9,498811.2,424588.5,302868.25,495090.97,388833.6
11617,637.3558698,5.733682,,,,78,,,,,,,0,0,0,0,12886.912,34025.504,125749.18,125674.2,214074.44,135641.67,39726.344,611206.06,98748.016
14901,637.5695594,7.6573358,,,,,,,,,,,24.542826,0,227.2652,0,0,227.33693,0,10.385664,10.697617,0,42605.016,49.820545,650003.56
14910,637.7367713,7.680553,,,,,,,,,,,10.453102,0,74.146545,0,0,171.56714,0,0,8.205533,8.702742,33405.613,72.42157,674668.9
13315,638.2032471,6.957114,,,,,,,,,,,0,0,13.216101,0,10.986992,54.011642,102.47243,93.09484,109.83281,24.678041,220977.27,32.51353,1461242
11952,639.1541492,6.033628,,,,,,,,,,,0,0,0,0,0,8.639797,114.07163,37.44874,80.675125,12.621257,32279.932,38.699997,85338.36
9012,639.3103384,4.047473,,,,,,,,,,,0,0,0,0,0,0,0,4299.321,73.30176,0,0,91831.805,116.778915
15164,639.7323701,7.772898,,,,,,,,,,,0,0,0,0,0,11.074582,0,0,0,0,202.82037,0,108810.24
15097,639.8999137,7.770724,,,,,,,,,,,0,0,0,0,0,10.440533,0,0,0,0,1222.1168,0,129650.47
15098,640.0664062,7.726593,,,,,,,,,,,0,0,0,0,0,12.247358,0,0,12.69021,0,546.061,0,126469.25
13468,640.1973243,7.005695,,,,,,,,,,,0,0,0,0,0,9.109915,0,0,0,0,45639.9,0,308950.2
13412,640.3989812,7.0032434,,,,,,,,,,,0,0,0,0,0,11.818396,0,0,22.582932,0,41410.61,0,260479.58
4821,641.2997514,2.1609783,,,,15,188,[M+Na]+,,2,4821;4789,618.31012,0,0,0,0,0,0,3563.136,11437.873,16823.998,0,2665.2725,0,11097.254
12024,641.6478055,6.1027975,,,,,,,,,,,0,0,0,0,0,0,6.7840977,0,11.713858,0,8351.0205,0,23096.662
15038,642.0695273,7.720796,,,,,,,,,,,9.106394,0,14.4957905,0,0,36.5279,0,0,0,0,7499.1714,0,139482.06
13656,642.1930632,7.065031,,,,,,,,,,,0,0,0,0,0,0,0,14.758671,0,0,23695.553,0,157215.02
10180,642.3484445,4.7058463,,,,55,,,,,,,0,0,0,0,326.68085,269.406,7026.782,4008.9844,318.33368,67779.75,1982.7023,36474.36,492.59778
9481,642.3487447,4.30489,,,,63,326,[M+H]+,,3,9481;9489;9492,641.34178,0,0,0,0,616.1944,1932.821,1658.301,38.47534,2345.3467,20348.86,9859.03,63352.52,1922.9413
6129,642.3491391,2.736918,,,,15,236,[M+H]+,,2,6122;6129,641.34189,0,0,0,0,18485.59,52599.332,58303.72,31057.18,30446.398,250992.11,85745.06,703966.3,57859.723
15370,642.3994227,7.8701363,,,,,,,,,,,0,0,0,0,0,13.830019,0,0,0,0,275.4014,25.935856,51912.55
2300,643.0930665,1.4610443,,,,15,,,,,,,0,0,0,0,0,11.8632145,4553.359,6767.502,12143.344,142.18542,131.82065,18738.479,7945.387
12072,643.3799369,6.1640773,,,,86,,,,,,,0,0,0,0,51.471027,1974.5074,1313.5032,116.77836,4950.2437,43453.254,96.75067,67918.086,0
13445,643.6032178,7.0199475,,,,,,,,,,,0,0,7.279688,0,0,28.198526,37.03438,22.678139,40.155388,14.214926,68696.82,0,417472.88
7297,644.2818742,3.1482997,,,,15,,,,,,,0,0,0,0,1150.4948,9528.436,48299.676,0,0,7463.506,0,0,5822.9263
17026,644.4952044,9.181978,,,,87,,,,,,,27668.172,27982.258,28451.06,80431.76,29589.53,31780.979,25483.59,27103.668,38701.844,29291.195,26031.041,35608.84,32787.305
14973,644.9077466,7.7220526,,,,,,,,,,,19.895199,0,83.79662,0,0,220.99191,0,0,8.7716875,0,29997.447,69.35728,532346.5
15046,645.0745879,7.7148814,,,,,,,,,,,19.50957,0,155.19064,0,0,111.65168,8.547363,0,0,0,27576.031,129.77046,512109.7
11423,645.2210277,5.6267824,,,,62,,,,,,,0,0,0,0,21694.387,33436.984,37853.652,66731.414,96383.164,15057.082,14131.159,69096.305,113188.72
13641,645.5983378,7.070978,,,,,,,,,,,0,0,0,0,0,9.420839,0,0,0,0,32225.566,0,210040.66
13635,645.7989236,7.062604,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,29592.988,0,160906.16
12028,645.9050028,6.110233,,,,,,,,,,,0,0,0,0,0,6.1475034,8.963329,0,12.201728,0,12051.286,0,34511.34
10636,646.3206498,4.9984035,,,,14,,,,,,,0,0,0,0,49.656128,905.3425,2670.1956,43.907604,230.60114,12021.304,492.2867,209354.42,1072.0693
12847,646.4162623,6.675924,,,,60,390,[M+NH4]+,,2,12845;12847,628.38257,0,0,0,0,3605.515,2236.6897,20461.521,11695.582,22716.824,39292.117,8412.902,39829.37,11169.027
15073,646.5680081,7.751417,,,,,,,,,,,0,0,12.616768,0,0,15.065907,0,0,0,0,2280.3792,0,82724.57
15104,646.737103,7.7502546,,,,,,,,,,,0,0,10.834893,0,0,52.52566,0,0,0,0,1173.9746,0,74436.96
13415,647.0088502,7.0073423,,,,,,,,,,,0,0,12.766933,0,25.11551,82.29594,277.04956,176.79797,139.42188,34.339355,197263.61,0,1224433.4
3482,647.1421873,1.7778543,,,,15,,,,,,,0,0,0,0,32020.793,0,0,16291.755,0,0,9996.105,0,23063.434
8580,647.1845919,3.8282535,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,200861.3,0
12305,648.3355285,6.32792,,,,88,386,[M+Na]+,,2,12311;12305,625.34618,0,0,0,0,218.68974,7257.832,1937.0276,67.27422,363.56717,52303.223,5474.3047,471454.38,759.18066
13613,649.003443,7.063623,,,,,,,,,,,0,0,0,0,0,11.268644,19.862225,0,21.421173,0,43831.46,0,299959.66
4875,649.3641032,2.1833367,,,,15,191,[M+H]+,,3,4924;4879;4875,648.35693,0,0,0,0,0,0,13065.633,14864.782,7037.842,0,748.2588,0,5113.1035
15076,649.4079722,7.7511644,,,,,,,,,,,0,0,14.242378,0,0,66.43103,0,0,0,0,4399.2783,0,113628.805
12040,650.1612494,6.125968,,,,,,,,,,,0,0,0,0,0,10.62799,100.98363,19.548485,42.844433,18.015415,36070.54,15.683595,99884.34
17310,650.4834559,9.377435,,,,67,430,[M+Na]+,,2,17310;17322,627.49377,7234.339,6593.0303,7378.6216,4021.3613,0,0,0,0,0,19.058407,0,12.975107,0
5797,651.2226375,2.6120296,,,,15,,,,,,,0,0,0,0,7826.163,0,0,22876.07,829.7831,0,1795.8685,251771.44,3704.1868
12838,651.3716773,6.663494,,,,60,390,[M+Na]+,,2,12845;12838,628.38257,0,0,0,0,438.71744,386.53827,6572.1807,4297.625,8608.551,36673.69,862.3171,41740.01,2445.2844
3781,652.3385239,1.8975356,,,,15,152,[M+NH4]+,,2,3781;3788,634.30412,0,16.006927,37.72446,0,175.2731,1670.0237,645754.1,347535.16,331328.06,535.067,70144.375,0,190509.12
13636,652.4094109,7.069177,,,,,,,,,,,0,0,0,0,0,38.837517,26.82121,12.057489,31.565628,0,62501.11,0,431500.34
4764,652.4117057,2.1460893,,,,15,186,[M+NH4]+,,3,4718;4764;4775,634.37802,1498.6376,1472.5952,1529.1794,5746.903,2598.369,4881.7144,2865781.8,1548897.6,482908.88,31904.088,521128.9,95830.91,331016.72
15148,652.4120663,7.7656817,,,,,,,,,,,17.058714,0,84.404854,0,0,265.67563,0,0,0,0,22592.703,52.377457,379825.06
13598,652.6084827,7.060229,,,,,,,,,,,0,0,0,0,0,12.420556,39.572617,0,14.746884,0,56980.1,0,363620
12092,652.6546493,6.199766,,,,,,,,,,,0,0,7.9416065,0,0,0,9.275471,0,0,0,9413.072,0,29154.986
11650,653.3278713,5.756877,,,,78,380,[M+K]+,,3,11650;11638;11645,614.36643,0,0,0,0,44.680473,465.47357,4530.1367,3509.219,4650.0566,7176.5903,1087.0143,21322.479,124.11925
9696,653.3508846,4.4452987,,,,46,329,[M+Na]+,,2,9685;9696,630.36179,0,0,0,0,331.56952,923.3743,5028.1836,6898.3877,988.5415,5539.687,2465.8782,17337.62,272.41345
8963,653.4013807,4.021793,,,,69,,,,,,,0,0,0,0,0,104.987305,749.6113,287.2095,0,4946.081,4752.953,72047.11,570.2859
15206,653.9072719,7.7686453,,,,,,,,,,,0,0,7.845867,0,0,25.236593,0,0,0,0,347.53033,0,66751.82
15207,654.0745098,7.793071,,,,,,,,,,,0,0,10.959429,0,0,35.12431,0,0,0,0,897.18274,0,77319.94
13760,654.2024741,7.1145515,,,,,,,,,,,0,0,0,0,0,9.402902,9.812355,0,0,0,17840.363,0,137493.06
17157,654.3321787,9.265957,,,,87,419,[M+NH4]+,,3,17150;17135;17157,636.29831,0,0,0,0,314088.72,248723.42,248198.17,335483.2,320304.5,280617.6,194873.34,318326.28,252139.5
13761,654.4046446,7.1160913,,,,,,,,,,,0,0,0,0,0,0,10.68842,0,0,0,28286.242,0,201644.77
2308,654.4967198,1.4687043,,,,15,,,,,,,0,0,0,0,98.34491,216.57498,5985.638,3709.2036,15173.768,2723.1162,7364.017,10906.42,3308.049
13727,654.6039134,7.1129556,,,,,,,,,,,0,0,0,0,0,0,9.361234,0,0,0,25361.328,0,201735.58
15390,654.7421507,7.8598967,,,,,,,,,,,0,0,6.6347427,0,0,24.062304,0,0,0,0,67.96863,0,84092.19
13762,654.8047507,7.1178646,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,16533.928,0,123114.16
5583,654.8594175,2.5427506,,,,15,,,,,,,0,0,0,0,82.3424,6904.734,0,0,15542.908,3470.4863,0,48187.246,109360.3
1422,655.1983295,0.84154814,,,,13,,,,,,,0,0,0,0,1282042.6,0,0,4839802,388438.75,105.62842,2598504.5,5689966.5,1.11E+07
14673,655.2761093,7.558648,,,,,,,,,,,0,0,0,0,251.49797,903.14734,1052.2773,438.45386,1173.0906,4724.33,118.32105,127286.41,0
15322,655.2762223,7.8314276,,,,64,,,,,,,0,0,0,0,597.1143,44.28698,5302.8843,5275.606,4534.605,808.71814,705.352,86169.805,0
13622,655.8145224,7.066018,,,,,,,,,,,0,0,10.869974,0,0,73.42106,108.45351,66.69871,105.26158,48.632965,178767.38,0,1088854.4
678,656.2019002,0.5784486,,,,13,41,[M+Na]+,,2,678;673,633.21254,0,0,0,0,11417.835,11991.017,3985.839,11974.564,4802.002,4714.3325,8699.606,810.5724,5272.634
12099,656.9110961,6.1708326,,,,,,,,,,,0,0,0,0,0,0,13.046457,0,12.139966,0,14546.939,19.229774,43042.496
15208,656.9118423,7.8211904,,,,,,,,,,,7.1665545,0,11.275513,0,0,23.597828,0,0,0,0,411.88318,7.921966,105064.28
633,657.2236536,0.5303055,,,,13,34,[M+Na]+,,2,546;633,634.23413,0,0,0,0,0,30172.898,0,21627.04,137.97864,19495.17,20083.557,12988.985,10096.077
3763,657.2427107,1.8927968,,,,,,,,,,,0,0,0,0,0,0,0,0,30560.658,0,0,113463.8,0
3788,657.2927605,1.9047897,,,,15,152,[M+Na]+,,2,3781;3788,634.30412,0,0,0,0,0,0,46723.332,36874.234,16644.004,0,4118.1504,0,10007.782
4775,657.3670587,2.15413,,,,15,186,[M+Na]+,,3,4764;4718;4775,634.37802,0,0,0,8.945903,0,0,69065.71,45060.152,12173.685,1248.9916,19574.328,3282.9077,9987.432
13706,657.8093945,7.0967264,,,,,,,,,,,0,0,0,0,13.735792,13.73702,0,0,0,0,40375.547,0,274077
13728,658.0085748,7.114179,,,,,,,,,,,0,0,9.991758,0,0,10.951736,10.991031,0,9.261797,0,35207.69,0,276916.97
8687,658.2816902,3.8770604,,,,85,,,,,,,0,0,0,0,1317.9656,3181.9011,13849.801,14903.4375,169515.81,5568.1953,267.26547,55144.867,34357.83
16922,658.4733779,9.130545,,,,87,,,,,,,0,0,0,0,72.80426,128.81673,2137.1448,78.553635,3509.1165,102547.9,33.15361,37501.668,39.188232
17195,658.5105421,9.282389,,,,87,,,,,,,44958.332,40895.836,43597.316,73387.61,54460.176,33625.902,32891.97,30789.537,96352.664,27528.7,32077.748,36492.473,40116.438
13802,658.8106271,7.1519036,,,,,,,,,,,0,0,0,0,0,0,11.38312,0,0,0,8051.2407,0,182209.3
17135,659.2874416,9.2504225,,,,87,419,[M+Na]+,,3,17150;17135;17157,636.29831,0,0,0,0,38842.105,48996.598,36032.19,50860.09,45146.97,47238.63,42902.21,48515.11,47072.277
9492,659.3759476,4.3055906,,,,63,326,[M+NH4]+,,3,9481;9489;9492,641.34178,0,0,0,0,406.66028,2121.835,667.516,96.82637,590.63434,16407.855,7203.31,44955.363,1599.9248
12174,659.4035294,6.2783794,,,,,,,,,,,0,0,0,0,0,0,0,25.917425,0,0,5876.687,0,20910.613
15224,659.5823474,7.811035,,,,,,,,,,,14.468876,0,68.42674,0,0,201.73552,0,0,0,0,11097.187,63.384727,298388.06
15265,659.7499749,7.809941,,,,,,,,,,,13.378527,0,75.779755,0,0,76.76713,8.513771,0,0,0,14760.854,0,283999.6
12089,661.1677461,6.180278,,,,,,,,,,,0,0,0,0,0,8.999294,68.81273,25.617945,127.5129,31.4664,40022.777,28.500944,118319.45
13713,661.2154836,7.1097407,,,,,,,,,,,0,0,0,0,0,27.057476,38.92456,16.360935,13.903545,0,57372.906,0,392593.84
12046,661.3231197,6.113672,,,,72,,,,,,,0,0,0,0,51.96645,116.584145,2585.3562,423.00446,6087.7603,10828.731,56.087856,64180.992,0
12787,661.3232452,6.651233,,,,82,,,,,,,0,0,0,0,175.61049,51.372734,7351.0913,1736.8751,5810.5757,10389.71,656.0879,39417.508,0
15351,661.4121058,7.84419,,,,,,,,,,,0,0,14.210494,0,0,16.306671,0,0,0,0,508.75943,11.245915,56367.305
6810,662.20189,2.9858842,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,239839.77,0
13870,663.2088244,7.156351,,,,,,,,,,,0,0,0,0,0,14.100767,9.212739,0,0,0,24930.352,0,222196.66
13880,663.4095499,7.1730323,,,,,,,,,,,0,0,0,0,0,15.227987,0,0,0,0,24335.96,0,184410
12159,663.6606924,6.2438073,,,,,,,,,,,0,0,0,0,0,0,26.893898,0,9.466703,0,11027.907,0,35094.316
15303,664.0834943,7.8375745,,,,,,,,,,,8.481142,0,16.385662,0,0,32.045193,0,0,0,0,124.51068,20.834858,76999.95
9489,664.3309527,4.30681,,,,63,326,[M+Na]+,,3,9481;9489;9492,641.34178,0,0,0,0,44.197193,155.04385,42.312477,0,0,5368.6353,1560.5968,18724.697,70.00261
6122,664.3311295,2.7329888,,,,15,236,[M+Na]+,,2,6122;6129,641.34189,0,0,0,0,2912.2349,7736.836,6344.1504,2297.0251,2732.451,30096.98,12271.568,46630.344,7942.2676
11521,664.3688624,5.6515517,,,,62,,,,,,,0,0,0,0,10901.445,16455.092,16572.94,4716.247,0,30862.135,13961.01,204233.8,12770.412
13768,664.6189776,7.1230993,,,,,,,,,,,0,0,13.145934,0,0,18.759378,99.585205,45.22423,57.025467,18.837679,158533.9,38.415695,1092656.8
6016,665.2031161,2.6679707,,,,15,,,,,,,0,0,0,0,7534.0054,778.9068,0,17104.543,1840.6589,0,999.44934,204407.94,15322.155
3791,666.3179514,1.9080522,,,,15,,,,,,,0,0,0,0,0,0,540235.44,325586.72,254211.5,0,43057.66,0,122234.6
3845,666.3465352,1.9236729,,,,15,,,,,,,6.6926413,0,0,0,17886.076,2865.4656,0,0,0,945.0536,0,2145.2756,0
4879,666.3907423,2.1792994,,,,15,191,[M+NH4]+,,3,4924;4879;4875,648.35693,191.54408,266.7253,104.05897,210.10179,194.6402,941.6032,427549.06,388258.6,199978.52,645.3854,48388.23,3696.7239,141570.61
13823,666.6136099,7.154162,,,,,,,,,,,0,0,0,0,10.51894,8.4309845,0,0,0,0,35279.938,0,280767.78
13817,666.8141868,7.1700873,,,,,,,,,,,0,0,0,0,0,8.629394,8.728754,0,18.575987,0,35366.652,0,256474.34
15362,667.0876715,7.860161,,,,,,,,,,,13.741835,0,43.44741,0,0,170.45111,0,0,7.571947,0,9258.128,40.463264,234555.38
12189,667.9179938,6.2547073,,,,,,,,,,,0,0,0,0,0,8.917087,13.569803,0,13.083567,0,15556.406,0,48128.88
13928,668.4083662,7.2163568,,,,,,,,,,,0,0,0,0,0,8.814173,0,0,0,0,12347.475,38.7452,125872.02
13968,668.6083734,7.2572656,,,,,,,,,,,0,0,0,0,0,8.161518,0,0,0,0,16866.857,0,153543.06
13985,668.8089771,7.235358,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,16990.727,0,142159.62
15557,669.4165673,7.9432273,,,,,,,,,,,0,0,0,0,0,13.783136,0,0,0,0,64.982574,0,31778.697
13839,670.018567,7.173798,,,,,,,,,,,0,0,0,0,0,16.408278,9.733465,10.384475,9.110177,0,52870.355,0,367165.84
2615,670.2184004,1.5598729,,,,15,,,,,,,0,0,0,0,14321.197,0,0,54062.527,11156.623,1099.9083,32735.396,22664.361,20266.076
11217,670.2908237,5.469274,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,76917.94,0
16924,670.327538,9.130961,,,,87,414,[M+NH4]+,,2,16924;16909,652.29375,0,0,0,0,12320.503,10969.126,13328.659,12758.716,14011.19,17779.527,17208.453,10987.769,12389.184
12278,670.4098413,6.32921,,,,,,,,,,,0,0,0,0,0,0,6.953681,0,10.629431,0,7721.2607,0,27549.412
1482,671.1929483,0.87693423,,,,13,,,,,,,0,0,0,0,573.5558,0,0,32424.035,0,0,12300.065,97593.09,60762.83
